id,observed_on,place_guess,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
206189658,2024-03-30,"Everglades National Park, Monroe County, US-FL, US",25.1479671386,-80.9428595166,Monroe,Florida,Crocodylus acutus,American Crocodile
206205593,2024-04-05,"Everglades National Park, Monroe County, US-FL, US",25.0159617677,-80.9062685537,Monroe,Florida,Crocodylus acutus,American Crocodile
206241719,2024-04-01,"Everglades National Park, Monroe County, US-FL, US",25.0039549573,-80.997318353,Monroe,Florida,Crocodylus acutus,American Crocodile
206241917,2024-03-31,"Florida, US",25.6223013837,-80.7984101742,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
206330419,2024-04-08,"Everglades National Park, Monroe County, US-FL, US",25.1674306858,-80.9028561084,Monroe,Florida,Crocodylus acutus,American Crocodile
206345855,2024-04-09,"Florida, US",25.6771286536,-80.3249210789,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
206515106,2019-10-03,"Everglades National Park, US-FL, US",25.3557046885,-80.6157581894,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
206519158,2019-04-13,"Everglades National Park, Monroe County, US-FL, US",25.1666887953,-80.8055827593,Monroe,Florida,Crocodylus acutus,American Crocodile
206689972,2024-03-25,"Florida, US",25.626785987,-80.3235071949,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
206699688,2023-12-31,"Florida, US",26.5744169992,-82.0047068,Lee,Florida,Crocodylus acutus,American Crocodile
206793199,2024-04-12,"Florida, US",25.8611915478,-81.4472762965,Collier,Florida,Crocodylus acutus,American Crocodile
206894321,2024-04-06,"Everglades National Park, Monroe County, US-FL, US",25.1157681384,-80.8828507349,Monroe,Florida,Crocodylus acutus,American Crocodile
206996487,2024-04-09,"Florida, US",25.608363967,-80.708322388,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
207194703,2023-01-10,"Everglades National Park, Monroe County, US-FL, US",25.0681168445,-80.8195567368,Monroe,Florida,Crocodylus acutus,American Crocodile
207216615,2024-04-03,"Miami-Dade County, US-FL, US",25.48744627,-80.2656416726,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
207350544,2024-03-30,"Everglades National Park, Monroe County, US-FL, US",25.0607754987,-80.9859215651,Monroe,Florida,Crocodylus acutus,American Crocodile
207352018,2024-03-30,"Everglades National Park, Monroe County, US-FL, US",25.1985005848,-80.9219510636,Monroe,Florida,Crocodylus acutus,American Crocodile
207482063,2024-03-20,United States,25.692951858,-80.3659416168,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
207614333,2024-04-16,"Miami-Dade County, US-FL, US",25.7578356291,-80.4256135025,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
207634052,2024-04-16,"Florida, US",25.993273757,-81.3274860034,Collier,Florida,Crocodylus acutus,American Crocodile
207677959,2024-04-16,"Florida, US",25.7140193245,-80.6974169521,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
207767530,2006-03-23,"Everglades National Park, Monroe County, US-FL, US",25.138628635,-80.9260966869,Monroe,Florida,Crocodylus acutus,American Crocodile
207867938,2024-04-16,"Everglades National Park, Monroe County, US-FL, US",25.0260031786,-81.1250898941,Monroe,Florida,Crocodylus acutus,American Crocodile
208011659,2024-04-18,"Everglades National Park, Monroe County, US-FL, US",25.0471083288,-80.9704115234,Monroe,Florida,Crocodylus acutus,American Crocodile
208050607,2024-04-05,"Florida, US",25.772664021,-80.7390916081,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208137665,2024-04-19,"Florida, US",25.7160562757,-80.2871300906,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208137730,2024-04-19,"Florida, US",25.6987210659,-80.2623831132,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208138040,2024-04-19,"Florida, US",25.6648205129,-80.3378419536,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208186529,2024-04-19,"Miami-Dade County, US-FL, US",25.5296815969,-80.2455388778,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208254133,2024-04-08,"Everglades National Park, Monroe County, US-FL, US",25.0138348058,-80.9846253191,Monroe,Florida,Crocodylus acutus,American Crocodile
208275104,2024-04-20,United States,25.6955060627,-80.3772356013,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208301226,2024-03-27,"Everglades National Park, US-FL, US",25.2798587624,-80.6208406748,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208341050,2022-04-21,"Everglades National Park, Monroe County, US-FL, US",25.1129810652,-80.9854866068,Monroe,Florida,Crocodylus acutus,American Crocodile
208388860,2024-04-19,United States,25.7323419628,-80.2309455801,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208600519,2024-04-07,United States,25.7916606353,-80.1833870618,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208633382,2024-04-14,"Everglades National Park, US-FL, US",25.4007610189,-80.7364485797,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208633667,2024-04-14,"Everglades National Park, US-FL, US",25.5764990678,-80.6679785138,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208810412,2024-04-22,"Miami-Dade County, US-FL, US",25.5052127529,-80.2924556241,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
208828692,2024-04-19,"Everglades National Park, Monroe County, US-FL, US",25.1686705448,-80.9671500189,Monroe,Florida,Crocodylus acutus,American Crocodile
209105581,2021-10-30,"Everglades National Park, Monroe County, US-FL, US",25.0405673262,-80.9530379489,Monroe,Florida,Crocodylus acutus,American Crocodile
209107293,2024-04-24,"Everglades National Park, Monroe County, US-FL, US",25.0890702935,-80.9715398751,Monroe,Florida,Crocodylus acutus,American Crocodile
209120878,2024-04-22,"Everglades National Park, US-FL, US",25.2403033425,-80.9733581911,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
209181331,2024-04-23,"Florida, US",25.76920836,-80.6190414322,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
209304668,2020-12-14,"Everglades National Park, Monroe County, US-FL, US",25.0728422964,-80.9065111822,Monroe,Florida,Crocodylus acutus,American Crocodile
210096014,2024-04-04,"Everglades National Park, Monroe County, US-FL, US",25.0791789741,-80.8479398019,Monroe,Florida,Crocodylus acutus,American Crocodile
210231176,2024-04-27,"Everglades National Park, Monroe County, US-FL, US",25.012853513,-80.8913296211,Monroe,Florida,Crocodylus acutus,American Crocodile
210571402,2024-04-27,United States,25.7739214755,-80.0897350206,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
210624184,2024-04-27,United States,25.9669969576,-80.0633179858,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
210631606,2024-04-27,"Everglades National Park, Monroe County, US-FL, US",25.043046619,-80.9533590336,Monroe,Florida,Crocodylus acutus,American Crocodile
211014663,2024-04-01,"Florida, US",25.6945887693,-80.285302923,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
211326778,2024-04-28,"Everglades National Park, Monroe County, US-FL, US",25.1026246349,-80.9300807888,Monroe,Florida,Crocodylus acutus,American Crocodile
211515003,2024-04-29,"Florida, US",25.6321139976,-80.2408843301,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
212463470,2024-03-25,"Everglades National Park, Monroe County, US-FL, US",25.0585313589,-80.8515399027,Monroe,Florida,Crocodylus acutus,American Crocodile
212590618,2024-02-22,"Everglades National Park, Monroe County, US-FL, US",25.0727706309,-80.8695120107,Monroe,Florida,Crocodylus acutus,American Crocodile
212602777,2024-04-27,"Everglades National Park, Monroe County, US-FL, US",25.0101358194,-80.9282514822,Monroe,Florida,Crocodylus acutus,American Crocodile
212881093,2024-04-23,"Florida, US",25.7153128491,-80.7007057215,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
212888969,2023-12-24,"Everglades National Park, Monroe County, US-FL, US",25.1930564746,-80.9848286809,Monroe,Florida,Crocodylus acutus,American Crocodile
213228438,2024-05-01,"Everglades National Park, Monroe County, US-FL, US",25.0075934407,-80.9411301085,Monroe,Florida,Crocodylus acutus,American Crocodile
213312428,2024-04-30,"Everglades National Park, Monroe County, US-FL, US",25.1230468649,-80.8218824768,Monroe,Florida,Crocodylus acutus,American Crocodile
213387957,2024-05-03,United States,25.6734743476,-80.2759190016,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
213586503,2024-04-30,United States,25.9907453032,-80.1523251955,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
213840480,2023-06-17,"Everglades National Park, Monroe County, US-FL, US",25.0210342114,-80.9457750478,Monroe,Florida,Crocodylus acutus,American Crocodile
214023656,2023-05-08,"Everglades National Park, Monroe County, US-FL, US",25.082234398,-80.9642887262,Monroe,Florida,Crocodylus acutus,American Crocodile
214523441,2024-05-03,"Miami-Dade County, US-FL, US",25.5822499567,-80.3546662385,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
214684337,2024-04-24,"Everglades National Park, Monroe County, US-FL, US",25.0355328539,-80.9269160465,Monroe,Florida,Crocodylus acutus,American Crocodile
214911295,2024-05-09,United States,25.914295594,-80.0258330187,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
215601997,2024-05-01,"Everglades National Park, Monroe County, US-FL, US",25.0317136046,-80.9317123036,Monroe,Florida,Crocodylus acutus,American Crocodile
216037814,2024-05-14,"Everglades National Park, US-FL, US",25.3086242716,-80.9865841084,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
216300227,2024-05-16,"Everglades National Park, Monroe County, US-FL, US",25.0258309321,-80.9225600787,Monroe,Florida,Crocodylus acutus,American Crocodile
216820850,2024-02-23,"Everglades National Park, Monroe County, US-FL, US",25.0700979412,-80.8858187621,Monroe,Florida,Crocodylus acutus,American Crocodile
216980771,2022-01-04,"Everglades National Park, Monroe County, US-FL, US",25.1958985792,-80.9067912306,Monroe,Florida,Crocodylus acutus,American Crocodile
217169769,2024-05-20,"Florida, US",25.0007119317,-80.3239938518,Monroe,Florida,Crocodylus acutus,American Crocodile
217430947,2024-05-20,"Everglades National Park, Monroe County, US-FL, US",25.1114470138,-80.8071638238,Monroe,Florida,Crocodylus acutus,American Crocodile
217508578,2021-06-24,"Everglades National Park, Monroe County, US-FL, US",25.0552312933,-80.8068043071,Monroe,Florida,Crocodylus acutus,American Crocodile
217691626,2024-05-22,"Miami-Dade County, US-FL, US",25.3760049361,-80.3482363006,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
217691701,2024-05-22,"Miami-Dade County, US-FL, US",25.4014593414,-80.2307629633,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
217818483,2024-05-22,"Everglades National Park, US-FL, US",25.2497077834,-80.9768631909,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
218273240,2023-11-08,"Florida, US",25.8983027491,-81.3614196102,Collier,Florida,Crocodylus acutus,American Crocodile
218384008,2024-05-25,"Everglades National Park, Monroe County, US-FL, US",25.0624992169,-80.8271559858,Monroe,Florida,Crocodylus acutus,American Crocodile
219205140,2024-05-20,"Everglades National Park, Monroe County, US-FL, US",25.1346870383,-80.9495022966,Monroe,Florida,Crocodylus acutus,American Crocodile
219544814,2024-05-27,"Florida, US",25.3352785979,-80.5191847392,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
220031813,2024-06-01,"Everglades National Park, Monroe County, US-FL, US",25.1239931915,-80.8163131381,Monroe,Florida,Crocodylus acutus,American Crocodile
220599049,2024-06-04,"Everglades National Park, Monroe County, US-FL, US",25.1172188285,-80.8061500212,Monroe,Florida,Crocodylus acutus,American Crocodile
220688797,2024-06-05,"Florida, US",25.6059085729,-80.2192270883,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
220724242,2020-03-11,"Everglades National Park, Monroe County, US-FL, US",25.0411998037,-80.8376406573,Monroe,Florida,Crocodylus acutus,American Crocodile
220864751,2024-06-03,"Everglades National Park, Monroe County, US-FL, US",25.1971792849,-80.9947545704,Monroe,Florida,Crocodylus acutus,American Crocodile
220888492,2024-06-02,"Everglades National Park, Monroe County, US-FL, US",25.0192281649,-80.9192642021,Monroe,Florida,Crocodylus acutus,American Crocodile
221019669,2024-02-24,"Everglades National Park, Monroe County, US-FL, US",25.3916649572,-80.8639197749,Monroe,Florida,Crocodylus acutus,American Crocodile
221120074,2024-06-03,"Everglades National Park, Monroe County, US-FL, US",25.1385053808,-80.9501322891,Monroe,Florida,Crocodylus acutus,American Crocodile
221120080,2024-06-03,"Everglades National Park, Monroe County, US-FL, US",25.0345678189,-80.8810861612,Monroe,Florida,Crocodylus acutus,American Crocodile
221174287,2024-06-07,"Everglades National Park, US-FL, US",25.3373794215,-80.9040896329,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
221174847,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.0708678134,-80.8619524263,Monroe,Florida,Crocodylus acutus,American Crocodile
221176257,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.0974771689,-80.9827898717,Monroe,Florida,Crocodylus acutus,American Crocodile
221209391,2024-05-22,"Everglades National Park, US-FL, US",25.2776362616,-80.9306119514,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
221349771,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.0589509652,-80.9819609921,Monroe,Florida,Crocodylus acutus,American Crocodile
221349772,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.1460718237,-80.9861506476,Monroe,Florida,Crocodylus acutus,American Crocodile
221349774,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.1828330081,-80.946299705,Monroe,Florida,Crocodylus acutus,American Crocodile
221361969,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.0947200973,-80.821636769,Monroe,Florida,Crocodylus acutus,American Crocodile
221361975,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.079578239,-80.813509454,Monroe,Florida,Crocodylus acutus,American Crocodile
221361981,2024-06-06,"Everglades National Park, Monroe County, US-FL, US",25.1615463521,-80.8633895719,Monroe,Florida,Crocodylus acutus,American Crocodile
221398904,2024-04-27,"Everglades National Park, Monroe County, US-FL, US",25.077297253,-80.8880137989,Monroe,Florida,Crocodylus acutus,American Crocodile
221435793,2024-06-08,"Everglades National Park, Monroe County, US-FL, US",25.0234152698,-80.8011382611,Monroe,Florida,Crocodylus acutus,American Crocodile
221623835,2024-04-27,"Everglades National Park, Monroe County, US-FL, US",25.1797351139,-80.8137160306,Monroe,Florida,Crocodylus acutus,American Crocodile
221732020,2024-06-09,"Everglades National Park, Monroe County, US-FL, US",25.1922943993,-80.9124064171,Monroe,Florida,Crocodylus acutus,American Crocodile
221868760,2024-06-10,"Florida, US",25.67716514,-80.3358961591,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
222758026,2024-06-14,"Everglades National Park, Monroe County, US-FL, US",25.1428600532,-80.8387522268,Monroe,Florida,Crocodylus acutus,American Crocodile
222768011,2024-06-04,"Everglades National Park, Monroe County, US-FL, US",25.0425878109,-80.9890709169,Monroe,Florida,Crocodylus acutus,American Crocodile
222923655,2024-06-15,"Florida, US",25.2601467605,-80.2429289669,Monroe,Florida,Crocodylus acutus,American Crocodile
223453103,2022-08-19,"Everglades National Park, Monroe County, US-FL, US",25.1717307764,-80.8006168363,Monroe,Florida,Crocodylus acutus,American Crocodile
223588393,2024-06-11,"Florida, US",25.7019116169,-80.2422171663,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
223832514,2024-06-19,"Florida, US",25.7652591448,-80.2549642987,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
223885932,2024-06-19,"Everglades National Park, Monroe County, US-FL, US",25.0412314115,-80.9169083603,Monroe,Florida,Crocodylus acutus,American Crocodile
224127138,2024-03-02,"Florida, US",25.7421378457,-80.7635233353,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
224521599,2015-01-05,"Everglades National Park, Monroe County, US-FL, US",25.09679227,-80.9221394563,Monroe,Florida,Crocodylus acutus,American Crocodile
224772821,2020-03-10,"Everglades National Park, Monroe County, US-FL, US",25.1617466045,-80.8290179079,Monroe,Florida,Crocodylus acutus,American Crocodile
224780710,2019-10-25,"Monroe County, US-FL, US",25.2832932131,-80.9389030411,Monroe,Florida,Crocodylus acutus,American Crocodile
224934846,2024-06-09,"Everglades National Park, Monroe County, US-FL, US",25.0633166682,-80.8481081846,Monroe,Florida,Crocodylus acutus,American Crocodile
225210353,2024-06-24,"Everglades National Park, Monroe County, US-FL, US",25.1349404882,-80.8034098298,Monroe,Florida,Crocodylus acutus,American Crocodile
225461010,2023-11-19,"Everglades National Park, Monroe County, US-FL, US",25.1968914629,-80.8623629145,Monroe,Florida,Crocodylus acutus,American Crocodile
225557747,2008-12-12,"Everglades National Park, Monroe County, US-FL, US",25.002158315,-80.9270826588,Monroe,Florida,Crocodylus acutus,American Crocodile
226004358,2024-06-25,"Florida, US",25.7826678991,-80.7181809072,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
227121697,2024-06-08,"Everglades National Park, Monroe County, US-FL, US",25.198396396,-80.8808857425,Monroe,Florida,Crocodylus acutus,American Crocodile
228305289,2024-07-06,"Everglades National Park, Monroe County, US-FL, US",25.1369227265,-80.9327417933,Monroe,Florida,Crocodylus acutus,American Crocodile
228706615,2024-06-25,"Everglades National Park, Monroe County, US-FL, US",25.069675468,-80.8664970231,Monroe,Florida,Crocodylus acutus,American Crocodile
229983506,2024-03-25,"Everglades National Park, Monroe County, US-FL, US",25.0441839558,-80.8415188464,Monroe,Florida,Crocodylus acutus,American Crocodile
230754346,2024-07-21,"Florida, US",25.6269159384,-80.3554408827,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
231516241,2024-07-22,"Everglades National Park, Monroe County, US-FL, US",25.0223037089,-80.9223985207,Monroe,Florida,Crocodylus acutus,American Crocodile
232637014,2024-07-28,United States,25.7388934968,-80.0973645605,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
232769741,2024-05-04,"Everglades National Park, Monroe County, US-FL, US",25.0476663256,-80.9808355635,Monroe,Florida,Crocodylus acutus,American Crocodile
232833557,2024-07-28,"Everglades National Park, Monroe County, US-FL, US",25.1134941566,-80.9814922837,Monroe,Florida,Crocodylus acutus,American Crocodile
232840930,2024-07-28,"Everglades National Park, US-FL, US",25.1514530632,-80.9395036569,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
232855594,2008-03-13,"Everglades National Park, Monroe County, US-FL, US",25.0686394305,-80.8596041413,Monroe,Florida,Crocodylus acutus,American Crocodile
233295345,2024-08-01,"Everglades National Park, Monroe County, US-FL, US",25.007336423,-80.8601039516,Monroe,Florida,Crocodylus acutus,American Crocodile
233827060,2024-07-28,"Everglades National Park, Monroe County, US-FL, US",25.0622889237,-80.8925316658,Monroe,Florida,Crocodylus acutus,American Crocodile
234042656,2024-08-05,"Monroe County, US-FL, US",25.1510332806,-80.5512546963,Monroe,Florida,Crocodylus acutus,American Crocodile
234042804,2024-08-05,"Monroe County, US-FL, US",25.1481806931,-80.5927741774,Monroe,Florida,Crocodylus acutus,American Crocodile
234046482,2024-08-05,"Monroe County, US-FL, US",25.0621165896,-80.4293958479,Monroe,Florida,Crocodylus acutus,American Crocodile
234047632,2024-08-05,"Monroe County, US-FL, US",25.1593431312,-80.4921845803,Monroe,Florida,Crocodylus acutus,American Crocodile
234065590,2024-08-05,"Florida, US",25.1798695536,-80.5363263265,Monroe,Florida,Crocodylus acutus,American Crocodile
234125404,2024-08-05,"Monroe County, US-FL, US",25.1063081478,-80.5635534814,Monroe,Florida,Crocodylus acutus,American Crocodile
234613098,2024-07-24,"Everglades National Park, Monroe County, US-FL, US",25.0129532613,-80.8870927514,Monroe,Florida,Crocodylus acutus,American Crocodile
235630862,2024-08-13,"Monroe County, US-FL, US",25.0646760395,-80.5763164348,Monroe,Florida,Crocodylus acutus,American Crocodile
235742368,2022-08-27,"Everglades National Park, Monroe County, US-FL, US",25.1742927855,-81.0192299233,Monroe,Florida,Crocodylus acutus,American Crocodile
236129420,2017-12-07,"Florida, US",25.3773471109,-80.4540162795,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
236354619,2023-12-26,"Everglades National Park, Monroe County, US-FL, US",25.0957112553,-80.8616192845,Monroe,Florida,Crocodylus acutus,American Crocodile
236354622,2023-12-26,"Everglades National Park, Monroe County, US-FL, US",25.0553275105,-80.9338911499,Monroe,Florida,Crocodylus acutus,American Crocodile
236354624,2023-12-27,"Everglades National Park, Monroe County, US-FL, US",25.0184779455,-80.8948587656,Monroe,Florida,Crocodylus acutus,American Crocodile
236743633,2023-12-19,"Everglades National Park, Monroe County, US-FL, US",25.1730414356,-80.8783977025,Monroe,Florida,Crocodylus acutus,American Crocodile
237016197,2024-01-05,United States,25.2191441096,-80.8544004133,Monroe,Florida,Crocodylus acutus,American Crocodile
237285724,2024-08-18,United States,25.792013354,-80.3659367025,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
237386514,2024-08-17,"Everglades National Park, US-FL, US",25.2353289884,-80.9859846777,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
237398503,2024-08-20,"Florida, US",25.1186307195,-80.3809940891,Monroe,Florida,Crocodylus acutus,American Crocodile
237776035,2021-08-11,"Everglades National Park, Monroe County, US-FL, US",25.1074166158,-80.8681739668,Monroe,Florida,Crocodylus acutus,American Crocodile
237776459,2018-03-30,"Florida, US",25.3930008103,-80.5430124565,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
238081537,2024-08-24,"Everglades National Park, Monroe County, US-FL, US",25.1200232766,-80.9362544659,Monroe,Florida,Crocodylus acutus,American Crocodile
238192766,2023-05-29,"Everglades National Park, US-FL, US",25.3737267336,-80.8486412169,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
238497387,2024-01-31,"Everglades National Park, Monroe County, US-FL, US",25.1589963966,-80.8085621626,Monroe,Florida,Crocodylus acutus,American Crocodile
238781490,2024-08-30,"Florida, US",25.6802700055,-80.387595454,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
238796214,2024-06-19,"Everglades National Park, Monroe County, US-FL, US",25.0347767025,-80.8208695109,Monroe,Florida,Crocodylus acutus,American Crocodile
238796217,2024-06-19,"Everglades National Park, Monroe County, US-FL, US",25.1289116429,-80.9220704492,Monroe,Florida,Crocodylus acutus,American Crocodile
238797202,2024-08-28,"Everglades National Park, Monroe County, US-FL, US",25.1753907176,-80.9223040228,Monroe,Florida,Crocodylus acutus,American Crocodile
238886632,2024-08-30,United States,25.7043362236,-80.0703650725,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
239277074,2024-09-01,"Everglades National Park, US-FL, US",25.2944371157,-80.8646911456,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
240174626,2021-11-13,"Everglades National Park, US-FL, US",25.3489803641,-80.7670582765,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
240325189,2021-06-27,"Everglades National Park, Monroe County, US-FL, US",25.0200368053,-80.9076636103,Monroe,Florida,Crocodylus acutus,American Crocodile
240406470,2024-09-05,"Everglades National Park, Monroe County, US-FL, US",25.0397638441,-80.886328493,Monroe,Florida,Crocodylus acutus,American Crocodile
240445795,2024-09-07,United States,25.6153188694,-80.3212061232,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
240609327,2024-09-06,"Everglades National Park, Monroe County, US-FL, US",25.1625002672,-80.9981753703,Monroe,Florida,Crocodylus acutus,American Crocodile
240628696,2024-09-05,"Everglades National Park, Monroe County, US-FL, US",25.1250058681,-80.8093720604,Monroe,Florida,Crocodylus acutus,American Crocodile
240670363,2024-02-23,"Everglades National Park, Monroe County, US-FL, US",25.182456057,-80.9815897905,Monroe,Florida,Crocodylus acutus,American Crocodile
240694041,2024-09-06,"Everglades National Park, Monroe County, US-FL, US",25.0855119375,-80.8146788734,Monroe,Florida,Crocodylus acutus,American Crocodile
241060006,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.1889756511,-80.8421043968,Monroe,Florida,Crocodylus acutus,American Crocodile
241060007,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.052777781,-80.923011357,Monroe,Florida,Crocodylus acutus,American Crocodile
241060009,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.1369952001,-80.8145177391,Monroe,Florida,Crocodylus acutus,American Crocodile
241060014,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.0715965351,-80.8140788934,Monroe,Florida,Crocodylus acutus,American Crocodile
241060015,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.1545453027,-80.8272367231,Monroe,Florida,Crocodylus acutus,American Crocodile
241305963,2022-04-05,"Monroe County, US-FL, US",25.1785766584,-80.821816928,Monroe,Florida,Crocodylus acutus,American Crocodile
241388649,2024-09-03,United States,25.7015062339,-80.024235672,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
241522392,2024-09-10,"Everglades National Park, Monroe County, US-FL, US",25.071385994,-80.9297948603,Monroe,Florida,Crocodylus acutus,American Crocodile
241769272,2024-09-01,"Everglades National Park, US-FL, US",25.335250782,-80.8773938489,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
241772994,2024-09-01,"Everglades National Park, Monroe County, US-FL, US",25.083074269,-80.9917027633,Monroe,Florida,Crocodylus acutus,American Crocodile
241781544,2024-09-02,"Everglades National Park, US-FL, US",25.260280446,-80.8098728283,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
242206874,2022-03-02,"Everglades National Park, Monroe County, US-FL, US",25.0716757684,-80.8219686816,Monroe,Florida,Crocodylus acutus,American Crocodile
242377023,2024-07-10,United States,25.7230649479,-80.8587838334,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
242789476,2023-05-28,"Everglades National Park, Monroe County, US-FL, US",25.1985519998,-80.9287494287,Monroe,Florida,Crocodylus acutus,American Crocodile
242869679,2024-06-17,"Everglades National Park, Monroe County, US-FL, US",25.1851702676,-80.9043206188,Monroe,Florida,Crocodylus acutus,American Crocodile
243273427,2024-09-21,"Everglades National Park, US-FL, US",25.3842615402,-80.6881300987,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
243858296,2024-09-23,United States,26.2695529361,-80.0085321573,Palm Beach,Florida,Crocodylus acutus,American Crocodile
244489227,2014-03-05,"Everglades National Park, Monroe County, US-FL, US",25.1807014013,-80.8245197256,Monroe,Florida,Crocodylus acutus,American Crocodile
244489915,2019-03-13,"Florida, US",25.7104750151,-80.7161385382,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
244529719,2024-04-22,"Everglades National Park, Monroe County, US-FL, US",25.1315922164,-80.9662490321,Monroe,Florida,Crocodylus acutus,American Crocodile
244687568,2018-12-28,"Florida, US",25.6808294216,-80.3995180225,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
245023558,2016-08-19,"Everglades National Park, Monroe County, US-FL, US",25.0705501674,-80.8069977018,Monroe,Florida,Crocodylus acutus,American Crocodile
245027450,2023-08-02,"Everglades National Park, Monroe County, US-FL, US",25.1795081174,-80.8727993477,Monroe,Florida,Crocodylus acutus,American Crocodile
245091170,2024-10-01,"Big Cypress National Preserve, Ochopee, FL, US",26.1673263865,-81.0721336535,Collier,Florida,Myrsine cubana,colicwood
245348501,2024-08-17,"Florida, US",25.6998519633,-80.3655585845,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
245350026,2024-08-17,"Florida, US",25.6824561368,-80.3420775635,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
245814980,2019-12-22,"Everglades National Park, Monroe County, US-FL, US",25.1813545453,-80.9508905355,Monroe,Florida,Crocodylus acutus,American Crocodile
246391526,2024-10-08,United States,25.7308958226,-80.0552471578,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
246762380,2024-10-01,United States,25.7549159621,-80.0573715628,Miami-Dade,Florida,Crocodylus acutus,American Crocodile
247287021,2020-09-03,"Everglades National Park, Monroe County, US-FL, US",25.1990537982,-80.8205609996,Monroe,Florida,Crocodylus acutus,American Crocodile
