common_name,observed_on,latitude,longitude,place_county_name,place_state_name,year,month,month_name
American Crocodile,2026-03-31,25.06304,-80.938847,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-31,25.19652,-80.849451,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-31,25.119047,-80.928536,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-31,25.047847,-80.912525,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-31,25.108501,-80.881836,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-01,25.749264,-80.760308,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-03-20,25.163811,-80.902551,Monroe,Florida,2026,3,Mar
American Crocodile,2025-09-10,25.797674,-80.318019,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2026-03-31,25.687562,-80.771169,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2026-03-10,25.180522,-80.877593,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-02,26.412463,-80.178707,Palm Beach,Florida,2026,4,Apr
American Crocodile,2025-04-26,25.154108,-80.999266,Monroe,Florida,2025,4,Apr
American Crocodile,2024-12-18,25.270343,-80.621161,Miami-Dade,Florida,2024,12,Dec
American Crocodile,2026-04-02,25.136765,-80.886509,Monroe,Florida,2026,4,Apr
American Crocodile,2026-03-20,25.140101,-80.976035,Monroe,Florida,2026,3,Mar
American Crocodile,2024-11-16,25.012606,-80.89198,Monroe,Florida,2024,11,Nov
American Crocodile,2026-03-31,25.052518,-80.930145,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-03,25.180427,-80.964623,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-03,25.024064,-80.679318,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-03,25.097108,-81.01021,Monroe,Florida,2026,4,Apr
American Crocodile,2026-03-26,26.420654,-82.061934,Lee,Florida,2026,3,Mar
American Crocodile,2026-04-03,25.1632,-80.922824,Monroe,Florida,2026,4,Apr
American Crocodile,2019-02-02,25.142395,-80.877752,Monroe,Florida,2019,2,Feb
American Crocodile,2026-03-26,25.046822,-80.951621,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-04,25.104584,-80.846361,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-03,25.785954,-80.308323,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-02,25.167686,-80.991208,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-02,25.094207,-80.908036,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-02,25.085359,-80.818419,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-03,25.386361,-80.90185,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-04,25.041923,-80.810594,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-05,25.779156,-80.280424,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2024-01-14,25.108106,-80.822338,Monroe,Florida,2024,1,Jan
American Crocodile,2026-04-03,25.490486,-80.556505,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-04,25.046563,-80.838184,Monroe,Florida,2026,4,Apr
American Crocodile,2025-04-26,25.16894,-80.809667,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-27,25.165877,-80.870677,Monroe,Florida,2025,4,Apr
American Crocodile,2024-12-18,25.18012,-80.972743,Monroe,Florida,2024,12,Dec
American Crocodile,2026-04-07,25.342958,-80.248807,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-07,25.1231,-80.826446,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-07,25.117527,-80.823523,Monroe,Florida,2026,4,Apr
American Crocodile,2026-03-30,25.601916,-80.701485,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2026-03-29,25.15764,-80.991101,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-29,25.113713,-80.901,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-29,25.133227,-80.996771,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-29,25.112757,-80.959617,Monroe,Florida,2026,3,Mar
American Crocodile,2026-03-29,25.182981,-80.98965,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-05,25.602393,-80.293872,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-05,25.570567,-80.214361,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-02,25.061164,-80.990328,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-07,25.61482,-80.186675,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-03-04,25.080859,-80.957106,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-09,25.706123,-80.350525,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.664002,-80.659217,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.209216,-80.959217,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.782963,-80.342987,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.790208,-80.380083,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.603768,-80.307827,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-11,25.083662,-80.866431,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-12,25.795564,-80.397784,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-11,25.058405,-80.944503,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-12,25.713901,-80.334395,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-12,25.035676,-80.838971,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-12,25.19122,-80.959768,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-12,25.146613,-80.92993,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-13,26.507606,-80.014271,Palm Beach,Florida,2026,4,Apr
American Crocodile,2026-03-08,25.030456,-80.972115,Monroe,Florida,2026,3,Mar
American Crocodile,2025-12-29,25.758561,-80.66718,Miami-Dade,Florida,2025,12,Dec
American Crocodile,2026-04-14,26.493784,-80.049483,Palm Beach,Florida,2026,4,Apr
American Crocodile,2026-04-13,25.747583,-80.169673,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-10,25.860477,-81.350314,Collier,Florida,2026,4,Apr
American Crocodile,2023-04-25,25.114763,-80.892814,Monroe,Florida,2023,4,Apr
American Crocodile,2026-04-15,25.26463,-80.328887,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-15,25.213704,-80.229482,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-15,25.494911,-80.236766,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2025-11-04,25.354912,-80.507642,Monroe,Florida,2025,11,Nov
American Crocodile,2026-03-22,25.352434,-80.917177,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-16,25.124564,-80.842307,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-17,25.610916,-80.328769,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-17,26.558741,-80.054671,Palm Beach,Florida,2026,4,Apr
American Crocodile,2026-04-18,25.129791,-80.883041,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-17,25.726197,-80.30221,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-03-22,25.669396,-80.254483,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2026-03-23,25.147815,-80.861679,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-18,25.173686,-80.987283,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-17,25.388058,-80.851329,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2020-05-11,25.362112,-80.83636,Monroe,Florida,2020,5,May
American Crocodile,2026-03-04,25.009998,-80.91751,Monroe,Florida,2026,3,Mar
American Crocodile,2026-04-04,25.103438,-80.963495,Monroe,Florida,2026,4,Apr
American Crocodile,2005-04-23,26.547623,-82.008673,Lee,Florida,2005,4,Apr
American Crocodile,2026-04-11,25.027314,-80.926532,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-09,25.644012,-80.22321,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-22,25.676784,-80.246758,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-18,25.067955,-80.923656,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-22,25.70424,-80.637929,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-03-22,25.710067,-80.349593,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2026-03-15,25.47242,-80.46522,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2006-10-15,25.071107,-80.890735,Monroe,Florida,2006,10,Oct
American Crocodile,2026-04-23,25.037472,-80.911626,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-23,25.086146,-80.916889,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-23,25.085548,-81.120534,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-24,25.014328,-80.893696,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-24,25.097411,-80.973097,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-25,25.017484,-80.866352,Monroe,Florida,2026,4,Apr
American Crocodile,2018-06-08,25.157535,-80.966706,Monroe,Florida,2018,6,Jun
American Crocodile,2025-11-24,25.117365,-80.930228,Monroe,Florida,2025,11,Nov
American Crocodile,2026-04-26,25.695561,-80.676097,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-25,25.655767,-80.206128,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-09,25.081573,-80.968836,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-26,25.769479,-80.356798,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-26,25.725593,-80.235783,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-26,25.733209,-80.383426,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2019-09-20,25.180283,-80.896334,Monroe,Florida,2019,9,Sep
American Crocodile,2026-04-27,25.796905,-80.199401,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-23,25.751168,-80.048141,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2025-11-08,25.294372,-80.22226,Monroe,Florida,2025,11,Nov
American Crocodile,2026-04-11,25.649932,-80.399828,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-26,26.604034,-80.065113,Palm Beach,Florida,2026,4,Apr
American Crocodile,2026-04-29,25.525587,-80.345549,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2024-12-09,25.013077,-80.850578,Monroe,Florida,2024,12,Dec
American Crocodile,2024-12-09,25.111196,-80.905303,Monroe,Florida,2024,12,Dec
American Crocodile,2026-04-30,25.006701,-81.196997,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-30,25.773187,-80.378213,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-30,25.746627,-80.286101,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-30,25.669102,-80.237768,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-04-30,25.188362,-80.936231,Monroe,Florida,2026,4,Apr
American Crocodile,2024-04-24,25.314193,-80.948701,Miami-Dade,Florida,2024,4,Apr
American Crocodile,2026-05-01,25.064009,-80.875095,Monroe,Florida,2026,5,May
American Crocodile,2026-05-01,25.329472,-80.991931,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-02,25.018522,-80.962555,Monroe,Florida,2026,5,May
American Crocodile,2026-04-25,25.061732,-80.840668,Monroe,Florida,2026,4,Apr
American Crocodile,2026-05-02,25.171089,-80.961644,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.133171,-80.950706,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.440068,-80.931771,Monroe,Florida,2026,5,May
American Crocodile,2026-05-03,25.16882,-80.896324,Monroe,Florida,2026,5,May
American Crocodile,2026-05-03,25.064937,-80.915952,Monroe,Florida,2026,5,May
American Crocodile,2026-05-03,25.161469,-80.843544,Monroe,Florida,2026,5,May
American Crocodile,2026-05-03,25.089324,-80.921874,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.420576,-80.263017,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-05,25.075229,-80.885098,Monroe,Florida,2026,5,May
American Crocodile,2026-04-24,25.16798,-80.840101,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-25,25.790795,-80.064818,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2025-08-17,25.135911,-80.809584,Monroe,Florida,2025,8,Aug
American Crocodile,2025-11-22,25.134148,-80.815433,Monroe,Florida,2025,11,Nov
American Crocodile,2025-11-22,25.092869,-80.923892,Monroe,Florida,2025,11,Nov
American Crocodile,2025-11-22,25.192691,-80.938141,Monroe,Florida,2025,11,Nov
American Crocodile,2025-12-06,25.948365,-81.386544,Collier,Florida,2025,12,Dec
American Crocodile,2026-03-26,25.124178,-80.802791,Monroe,Florida,2026,3,Mar
American Crocodile,2025-03-07,25.368591,-80.712069,Miami-Dade,Florida,2025,3,Mar
American Crocodile,2024-03-14,25.107292,-80.805044,Monroe,Florida,2024,3,Mar
American Crocodile,2026-05-09,25.712384,-80.305456,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-02,25.097748,-80.961764,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.144394,-80.849136,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.156061,-80.914768,Monroe,Florida,2026,5,May
American Crocodile,2026-05-05,25.738759,-80.381245,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-01-02,25.92747,-81.333826,Collier,Florida,2026,1,Jan
American Crocodile,2022-01-31,25.112538,-80.997577,Monroe,Florida,2022,1,Jan
American Crocodile,2021-12-24,25.059046,-80.941912,Monroe,Florida,2021,12,Dec
American Crocodile,2026-05-17,25.415768,-80.234213,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-19,25.638438,-80.219012,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-19,25.410515,-80.391307,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-04-22,25.189007,-80.890501,Monroe,Florida,2026,4,Apr
American Crocodile,2026-05-20,25.768976,-80.389948,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-12,25.006308,-80.80194,Monroe,Florida,2026,5,May
American Crocodile,2010-10-02,25.074122,-80.972736,Monroe,Florida,2010,10,Oct
American Crocodile,2026-05-21,25.749587,-80.707102,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-23,24.957195,-80.681725,Monroe,Florida,2026,5,May
American Crocodile,2026-04-18,25.081643,-80.467488,Monroe,Florida,2026,4,Apr
American Crocodile,2026-04-29,25.292266,-80.826587,Miami-Dade,Florida,2026,4,Apr
American Crocodile,2026-05-24,25.614514,-80.084118,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-03-20,25.042857,-80.946176,Monroe,Florida,2026,3,Mar
American Crocodile,2026-05-25,25.658473,-80.35282,Miami-Dade,Florida,2026,5,May
American Crocodile,2025-10-02,25.081311,-81.188937,Monroe,Florida,2025,10,Oct
American Crocodile,2019-05-01,25.049269,-80.819803,Monroe,Florida,2019,5,May
American Crocodile,2026-05-24,25.18959,-80.929622,Monroe,Florida,2026,5,May
American Crocodile,2026-05-02,25.186266,-80.906346,Monroe,Florida,2026,5,May
American Crocodile,2026-03-20,25.153197,-80.896035,Monroe,Florida,2026,3,Mar
American Crocodile,2026-05-15,25.01193,-80.814769,Monroe,Florida,2026,5,May
American Crocodile,2026-05-15,25.106414,-80.870668,Monroe,Florida,2026,5,May
American Crocodile,2026-05-15,25.148973,-80.88944,Monroe,Florida,2026,5,May
American Crocodile,2026-05-27,25.748104,-80.330143,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-27,25.619104,-80.219549,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-12,25.153899,-80.959641,Monroe,Florida,2026,5,May
American Crocodile,2026-05-12,25.022919,-80.954043,Monroe,Florida,2026,5,May
American Crocodile,2026-05-12,25.113741,-80.807143,Monroe,Florida,2026,5,May
American Crocodile,2026-03-20,25.32619,-80.998287,Miami-Dade,Florida,2026,3,Mar
American Crocodile,2026-05-23,25.12695,-80.973005,Monroe,Florida,2026,5,May
American Crocodile,2026-05-23,25.660345,-80.711871,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-26,25.073303,-80.86634,Monroe,Florida,2026,5,May
American Crocodile,2026-05-26,25.009471,-80.889137,Monroe,Florida,2026,5,May
American Crocodile,2026-05-29,25.799793,-80.227219,Miami-Dade,Florida,2026,5,May
American Crocodile,2026-05-29,25.028615,-80.95512,Monroe,Florida,2026,5,May
American Crocodile,2026-05-24,25.194552,-80.905981,Monroe,Florida,2026,5,May
American Crocodile,2013-03-15,25.660312,-80.333738,Miami-Dade,Florida,2013,3,Mar
American Crocodile,2019-08-05,25.301132,-80.438285,Miami-Dade,Florida,2019,8,Aug
American Crocodile,2026-05-31,25.990779,-81.25018,Collier,Florida,2026,5,May
Burmese Python,2012-01-22,25.748794,-80.736422,Miami-Dade,Florida,2012,1,Jan
Burmese Python,2014-01-26,25.252025,-80.509009,Miami-Dade,Florida,2014,1,Jan
Burmese Python,2014-03-02,25.856826,-80.742186,Miami-Dade,Florida,2014,3,Mar
Burmese Python,2015-08-06,25.785549,-81.00769,Monroe,Florida,2015,8,Aug
Burmese Python,2015-11-04,25.212945,-80.855131,Miami-Dade,Florida,2015,11,Nov
Burmese Python,2016-07-25,25.761906,-80.679253,Miami-Dade,Florida,2016,7,Jul
Burmese Python,2016-09-15,25.828547,-80.888567,Collier,Florida,2016,9,Sep
Burmese Python,2007-02-07,25.497604,-80.77142,Miami-Dade,Florida,2007,2,Feb
Burmese Python,2009-02-20,25.573351,-80.75913,Miami-Dade,Florida,2009,2,Feb
Burmese Python,2017-02-28,25.266673,-80.440117,Miami-Dade,Florida,2017,2,Feb
Burmese Python,2017-03-13,25.402814,-80.615329,Miami-Dade,Florida,2017,3,Mar
Burmese Python,2017-04-28,26.109126,-80.534789,Broward,Florida,2017,4,Apr
Burmese Python,2015-11-07,25.760909,-80.485603,Miami-Dade,Florida,2015,11,Nov
Burmese Python,2016-07-21,25.669986,-80.481224,Miami-Dade,Florida,2016,7,Jul
Burmese Python,2014-12-07,25.363342,-80.428082,Miami-Dade,Florida,2014,12,Dec
Burmese Python,2017-07-13,25.23186,-80.822983,Miami-Dade,Florida,2017,7,Jul
Burmese Python,2017-07-14,25.762038,-80.802812,Miami-Dade,Florida,2017,7,Jul
Burmese Python,2016-10-17,25.747672,-80.766967,Miami-Dade,Florida,2016,10,Oct
Burmese Python,2017-03-11,26.167126,-81.78771,Collier,Florida,2017,3,Mar
Burmese Python,2017-06-12,25.951435,-80.432024,Miami-Dade,Florida,2017,6,Jun
Burmese Python,2016-06-07,25.860394,-81.06824,Collier,Florida,2016,6,Jun
Burmese Python,2016-06-08,25.857476,-81.039635,Collier,Florida,2016,6,Jun
Burmese Python,2016-06-08,25.760948,-80.668292,Miami-Dade,Florida,2016,6,Jun
Burmese Python,2016-06-09,25.760948,-80.661877,Miami-Dade,Florida,2016,6,Jun
Burmese Python,2018-01-10,25.384317,-80.80832,Miami-Dade,Florida,2018,1,Jan
Burmese Python,2018-01-30,25.518473,-80.347153,Miami-Dade,Florida,2018,1,Jan
Burmese Python,2016-02-27,25.299782,-80.79895,Miami-Dade,Florida,2016,2,Feb
Burmese Python,2018-04-19,25.422408,-80.589578,Miami-Dade,Florida,2018,4,Apr
Burmese Python,2009-03-29,25.551603,-80.632692,Miami-Dade,Florida,2009,3,Mar
Burmese Python,2018-05-26,28.074685,-82.374448,Hillsborough,Florida,2018,5,May
Burmese Python,2009-03-18,25.408416,-80.48163,Miami-Dade,Florida,2009,3,Mar
Burmese Python,2017-08-04,25.288307,-80.655438,Miami-Dade,Florida,2017,8,Aug
Burmese Python,2018-06-27,25.971472,-80.431944,Broward,Florida,2018,6,Jun
Burmese Python,2006-12-13,25.3824,-80.606461,Miami-Dade,Florida,2006,12,Dec
Burmese Python,2018-08-01,25.761131,-80.472542,Miami-Dade,Florida,2018,8,Aug
Burmese Python,2018-08-01,25.761118,-80.462906,Miami-Dade,Florida,2018,8,Aug
Burmese Python,2013-05-30,25.760045,-80.673742,Miami-Dade,Florida,2013,5,May
Burmese Python,2018-08-09,25.564305,-80.5449,Miami-Dade,Florida,2018,8,Aug
Burmese Python,2018-08-21,25.851038,-81.081046,Collier,Florida,2018,8,Aug
Burmese Python,2017-10-13,25.257002,-80.798611,Miami-Dade,Florida,2017,10,Oct
Burmese Python,2018-11-19,25.286615,-80.89865,Monroe,Florida,2018,11,Nov
Burmese Python,2018-12-27,25.673087,-80.760978,Miami-Dade,Florida,2018,12,Dec
Burmese Python,2018-12-27,25.919908,-81.31079,Collier,Florida,2018,12,Dec
Burmese Python,2018-12-28,25.313049,-80.732149,Miami-Dade,Florida,2018,12,Dec
Burmese Python,2019-01-04,25.690913,-80.759565,Miami-Dade,Florida,2019,1,Jan
Burmese Python,2009-11-11,25.448162,-80.785094,Miami-Dade,Florida,2009,11,Nov
Burmese Python,2019-02-03,25.753847,-80.497814,Miami-Dade,Florida,2019,2,Feb
Burmese Python,2019-02-23,25.912559,-81.377007,Collier,Florida,2019,2,Feb
Burmese Python,2014-08-20,25.26999,-80.64834,Miami-Dade,Florida,2014,8,Aug
Burmese Python,2018-07-01,25.332455,-80.801588,Miami-Dade,Florida,2018,7,Jul
Burmese Python,2017-12-01,25.3666,-80.464905,Miami-Dade,Florida,2017,12,Dec
Burmese Python,2019-04-15,25.212283,-80.856292,Miami-Dade,Florida,2019,4,Apr
Burmese Python,2018-06-20,25.182508,-80.364258,Monroe,Florida,2018,6,Jun
Burmese Python,2018-11-29,25.261697,-80.314688,Monroe,Florida,2018,11,Nov
Burmese Python,2018-12-15,25.19405,-80.356597,Monroe,Florida,2018,12,Dec
Burmese Python,2019-05-11,25.178265,-80.365428,Monroe,Florida,2019,5,May
Burmese Python,2019-05-26,25.761458,-80.77019,Miami-Dade,Florida,2019,5,May
Burmese Python,2017-12-17,25.462314,-80.613869,Miami-Dade,Florida,2017,12,Dec
Burmese Python,2019-07-05,25.211183,-80.858025,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-07-07,25.395472,-80.798012,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-07-31,25.461497,-80.475341,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-07-13,25.201813,-80.873283,Monroe,Florida,2019,7,Jul
Burmese Python,2019-07-31,25.403436,-80.608997,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-07-15,25.4045,-80.527367,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-07-24,25.34128,-80.81488,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2019-06-28,25.360863,-80.820786,Miami-Dade,Florida,2019,6,Jun
Burmese Python,2019-09-18,26.16257,-80.805205,Broward,Florida,2019,9,Sep
Burmese Python,2019-09-20,25.760197,-81.06851,Monroe,Florida,2019,9,Sep
Burmese Python,2019-07-23,25.421892,-80.678398,Miami-Dade,Florida,2019,7,Jul
Burmese Python,2016-08-06,25.410045,-80.621688,Miami-Dade,Florida,2016,8,Aug
Burmese Python,2014-08-03,25.44448,-80.460486,Miami-Dade,Florida,2014,8,Aug
Burmese Python,2017-12-08,25.326964,-80.797714,Miami-Dade,Florida,2017,12,Dec
Burmese Python,2019-10-15,25.256625,-80.798408,Miami-Dade,Florida,2019,10,Oct
Burmese Python,2019-10-18,25.051999,-80.967849,Monroe,Florida,2019,10,Oct
Burmese Python,2019-10-10,25.286616,-80.898651,Monroe,Florida,2019,10,Oct
Burmese Python,2019-10-27,25.182249,-80.898057,Monroe,Florida,2019,10,Oct
Burmese Python,2018-07-06,25.219222,-80.844842,Miami-Dade,Florida,2018,7,Jul
Burmese Python,2019-04-11,25.218212,-80.84652,Miami-Dade,Florida,2019,4,Apr
Burmese Python,2015-06-12,25.4204,-80.473122,Miami-Dade,Florida,2015,6,Jun
Burmese Python,2019-11-04,25.178208,-80.902017,Monroe,Florida,2019,11,Nov
Burmese Python,2019-11-02,25.436662,-80.71212,Miami-Dade,Florida,2019,11,Nov
Burmese Python,2019-11-05,25.164008,-80.911628,Monroe,Florida,2019,11,Nov
Burmese Python,2019-11-10,25.166222,-80.910919,Monroe,Florida,2019,11,Nov
Burmese Python,2019-11-27,25.21868,-80.845795,Miami-Dade,Florida,2019,11,Nov
Burmese Python,2019-11-27,25.177226,-80.90307,Monroe,Florida,2019,11,Nov
Burmese Python,2015-02-23,25.413798,-80.628982,Miami-Dade,Florida,2015,2,Feb
Burmese Python,2020-01-14,25.186167,-80.894539,Monroe,Florida,2020,1,Jan
Burmese Python,2009-02-06,25.777727,-80.729212,Miami-Dade,Florida,2009,2,Feb
Burmese Python,2009-11-07,25.203999,-80.826883,Miami-Dade,Florida,2009,11,Nov
Burmese Python,2009-11-10,25.17133,-80.90803,Monroe,Florida,2009,11,Nov
Burmese Python,2009-11-08,25.20951,-80.86083,Monroe,Florida,2009,11,Nov
Burmese Python,2014-08-16,25.700031,-80.598356,Miami-Dade,Florida,2014,8,Aug
Burmese Python,2013-05-28,25.28367,-80.79835,Miami-Dade,Florida,2013,5,May
Burmese Python,2009-11-10,25.1771,-80.90308,Monroe,Florida,2009,11,Nov
Burmese Python,2020-02-02,25.406229,-80.558099,Miami-Dade,Florida,2020,2,Feb
Burmese Python,2020-02-05,25.761774,-80.658461,Miami-Dade,Florida,2020,2,Feb
Burmese Python,2014-07-11,25.745929,-80.554956,Miami-Dade,Florida,2014,7,Jul
Burmese Python,2014-07-09,25.286616,-80.898651,Monroe,Florida,2014,7,Jul
Burmese Python,2007-07-13,25.40365,-80.544548,Miami-Dade,Florida,2007,7,Jul
Burmese Python,2019-12-27,25.899154,-81.305159,Collier,Florida,2019,12,Dec
Burmese Python,2012-03-22,25.403204,-80.961975,Monroe,Florida,2012,3,Mar
Burmese Python,2009-03-22,25.357174,-80.422351,Miami-Dade,Florida,2009,3,Mar
Burmese Python,2013-01-07,25.41865,-80.574144,Miami-Dade,Florida,2013,1,Jan
Burmese Python,2020-05-21,25.290481,-80.723525,Miami-Dade,Florida,2020,5,May
Burmese Python,2019-12-05,25.73991,-80.759234,Miami-Dade,Florida,2019,12,Dec
Burmese Python,2020-06-20,25.646903,-80.197058,Miami-Dade,Florida,2020,6,Jun
Burmese Python,2020-06-01,25.417412,-80.77973,Miami-Dade,Florida,2020,6,Jun
Burmese Python,2020-06-27,25.758764,-80.927651,Monroe,Florida,2020,6,Jun
Burmese Python,2020-07-15,25.450144,-80.436159,Miami-Dade,Florida,2020,7,Jul
Burmese Python,2020-07-22,25.761007,-80.659768,Miami-Dade,Florida,2020,7,Jul
Burmese Python,2020-07-23,25.937717,-81.310841,Collier,Florida,2020,7,Jul
Burmese Python,2020-07-23,25.213189,-80.275387,Monroe,Florida,2020,7,Jul
Burmese Python,2020-07-29,25.750882,-80.967109,Monroe,Florida,2020,7,Jul
Burmese Python,2020-08-04,25.558278,-80.347692,Miami-Dade,Florida,2020,8,Aug
Burmese Python,2020-08-09,25.880605,-81.243714,Collier,Florida,2020,8,Aug
Burmese Python,2020-08-11,25.753939,-80.933609,Monroe,Florida,2020,8,Aug
Burmese Python,2020-08-11,25.757475,-80.930939,Monroe,Florida,2020,8,Aug
Burmese Python,2020-08-11,25.75732,-80.931366,Monroe,Florida,2020,8,Aug
Burmese Python,2020-08-11,25.75828,-80.928947,Monroe,Florida,2020,8,Aug
Burmese Python,2020-08-11,25.761148,-80.919106,Monroe,Florida,2020,8,Aug
Burmese Python,2020-08-30,26.146245,-80.664393,Broward,Florida,2020,8,Aug
